base_strc,alloy,x,version,cation,cation_no,anion,bond_label,bond_index,bond_length_A
Sc,Sc,0.111,v1,Al,17,N,Al-N,2,1.884543
Sc,Sc,0.111,v1,Al,17,N,Al-N,3,1.886203
Sc,Sc,0.111,v1,Al,17,N,Al-N,4,1.910354
Sc,Sc,0.111,v1,Al,18,N,Al-N,1,1.864891
Sc,Sc,0.111,v1,Al,18,N,Al-N,2,1.885249
Sc,Sc,0.111,v1,Al,18,N,Al-N,3,1.902789
Sc,Sc,0.111,v1,Al,18,N,Al-N,4,1.917358
Sc,Sc,0.111,v1,Al,19,N,Al-N,1,1.892147
Sc,Sc,0.111,v1,Al,19,N,Al-N,2,1.912005
Sc,Sc,0.111,v1,Al,19,N,Al-N,3,1.913346
Sc,Sc,0.111,v1,Al,19,N,Al-N,4,1.972323
Sc,Sc,0.111,v1,Al,20,N,Al-N,1,1.861501
Sc,Sc,0.111,v1,Al,20,N,Al-N,2,1.872679
Sc,Sc,0.111,v1,Al,20,N,Al-N,3,1.93229
Sc,Sc,0.111,v1,Al,20,N,Al-N,4,1.949508
Sc,Sc,0.111,v1,Al,21,N,Al-N,1,1.863597
Sc,Sc,0.111,v1,Al,21,N,Al-N,2,1.876091
Sc,Sc,0.111,v1,Al,21,N,Al-N,3,1.878357
Sc,Sc,0.111,v1,Al,21,N,Al-N,4,1.893907
Sc,Sc,0.111,v1,Al,22,N,Al-N,1,1.896095
Sc,Sc,0.111,v1,Al,22,N,Al-N,2,1.896266
Sc,Sc,0.111,v1,Al,22,N,Al-N,3,1.908021
Sc,Sc,0.111,v1,Al,22,N,Al-N,4,1.908385
Sc,Sc,0.111,v1,Al,23,N,Al-N,1,1.890415
Sc,Sc,0.111,v1,Al,23,N,Al-N,2,1.900829
Sc,Sc,0.111,v1,Al,23,N,Al-N,3,1.903918
Sc,Sc,0.111,v1,Al,23,N,Al-N,4,1.904006
Sc,Sc,0.111,v1,Al,24,N,Al-N,1,1.875752
Sc,Sc,0.111,v1,Al,24,N,Al-N,2,1.894656
Sc,Sc,0.111,v1,Al,24,N,Al-N,3,1.895952
Sc,Sc,0.111,v1,Al,24,N,Al-N,4,1.941095
Sc,Sc,0.111,v1,Al,25,N,Al-N,1,1.846168
Sc,Sc,0.111,v1,Al,25,N,Al-N,2,1.87853
Sc,Sc,0.111,v1,Al,25,N,Al-N,3,1.88559
Sc,Sc,0.111,v1,Al,25,N,Al-N,4,1.920555
Sc,Sc,0.111,v1,Al,26,N,Al-N,1,1.871906
Sc,Sc,0.111,v1,Al,26,N,Al-N,2,1.874723
Sc,Sc,0.111,v1,Al,26,N,Al-N,3,1.89819
Sc,Sc,0.111,v1,Al,26,N,Al-N,4,1.917448
Sc,Sc,0.111,v1,Al,27,N,Al-N,1,1.899462
Sc,Sc,0.111,v1,Al,27,N,Al-N,2,1.901966
Sc,Sc,0.111,v1,Al,27,N,Al-N,3,1.931288
Sc,Sc,0.111,v1,Al,27,N,Al-N,4,1.935014
Sc,Sc,0.111,v1,Al,28,N,Al-N,1,1.872832
Sc,Sc,0.111,v1,Al,28,N,Al-N,2,1.887966
Sc,Sc,0.111,v1,Al,28,N,Al-N,3,1.902943
Sc,Sc,0.111,v1,Al,28,N,Al-N,4,1.903299
Sc,Sc,0.111,v1,Al,29,N,Al-N,1,1.84699
Sc,Sc,0.111,v1,Al,29,N,Al-N,2,1.883515
Sc,Sc,0.111,v1,Al,29,N,Al-N,3,1.885315
