base_strc,alloy,x,version,cation,cation_no,angle_label,angle_pair,bond_angle_deg
AlN,La,0.056,v3,Al,5,N-Al-N,2-3,117.3475
AlN,La,0.056,v3,Al,5,N-Al-N,2-4,109.9315
AlN,La,0.056,v3,Al,5,N-Al-N,3-4,110.8885
AlN,La,0.056,v3,Al,6,N-Al-N,1-2,101.3481
AlN,La,0.056,v3,Al,6,N-Al-N,1-3,108.7216
AlN,La,0.056,v3,Al,6,N-Al-N,1-4,111.9923
AlN,La,0.056,v3,Al,6,N-Al-N,2-3,111.059
AlN,La,0.056,v3,Al,6,N-Al-N,2-4,113.2791
AlN,La,0.056,v3,Al,6,N-Al-N,3-4,110.1018
AlN,La,0.056,v3,Al,7,N-Al-N,1-2,111.6035
AlN,La,0.056,v3,Al,7,N-Al-N,1-3,105.4314
AlN,La,0.056,v3,Al,7,N-Al-N,1-4,111.1047
AlN,La,0.056,v3,Al,7,N-Al-N,2-3,108.9119
AlN,La,0.056,v3,Al,7,N-Al-N,2-4,110.6543
AlN,La,0.056,v3,Al,7,N-Al-N,3-4,108.9513
AlN,La,0.056,v3,Al,8,N-Al-N,1-2,112.7481
AlN,La,0.056,v3,Al,8,N-Al-N,1-3,110.314
AlN,La,0.056,v3,Al,8,N-Al-N,1-4,107.4653
AlN,La,0.056,v3,Al,8,N-Al-N,2-3,110.314
AlN,La,0.056,v3,Al,8,N-Al-N,2-4,107.4654
AlN,La,0.056,v3,Al,8,N-Al-N,3-4,108.3591
AlN,La,0.056,v3,Al,9,N-Al-N,1-2,106.9418
AlN,La,0.056,v3,Al,9,N-Al-N,1-3,106.9418
AlN,La,0.056,v3,Al,9,N-Al-N,1-4,107.1004
AlN,La,0.056,v3,Al,9,N-Al-N,2-3,110.5641
AlN,La,0.056,v3,Al,9,N-Al-N,2-4,112.4592
AlN,La,0.056,v3,Al,9,N-Al-N,3-4,112.4592
AlN,La,0.056,v3,Al,10,N-Al-N,1-2,104.9698
AlN,La,0.056,v3,Al,10,N-Al-N,1-3,108.6692
AlN,La,0.056,v3,Al,10,N-Al-N,1-4,108.1507
AlN,La,0.056,v3,Al,10,N-Al-N,2-3,109.5687
AlN,La,0.056,v3,Al,10,N-Al-N,2-4,113.1371
AlN,La,0.056,v3,Al,10,N-Al-N,3-4,112.01
AlN,La,0.056,v3,Al,11,N-Al-N,1-2,100.1403
AlN,La,0.056,v3,Al,11,N-Al-N,1-3,102.2327
AlN,La,0.056,v3,Al,11,N-Al-N,1-4,112.0136
AlN,La,0.056,v3,Al,11,N-Al-N,2-3,116.8437
AlN,La,0.056,v3,Al,11,N-Al-N,2-4,111.0976
AlN,La,0.056,v3,Al,11,N-Al-N,3-4,113.3174
AlN,La,0.056,v3,Al,12,N-Al-N,1-2,105.0027
AlN,La,0.056,v3,Al,12,N-Al-N,1-3,104.316
AlN,La,0.056,v3,Al,12,N-Al-N,1-4,119.4426
