base_strc,alloy,x,version,cation,cation_no,angle_label,angle_pair,bond_angle_deg
GaN,Sc,0.056,v1,Ga,2,N-Ga-N,2-4,110.4257
GaN,Sc,0.056,v1,Ga,2,N-Ga-N,3-4,110.7921
GaN,Sc,0.056,v1,Ga,3,N-Ga-N,1-2,107.9002
GaN,Sc,0.056,v1,Ga,3,N-Ga-N,1-3,108.5599
GaN,Sc,0.056,v1,Ga,3,N-Ga-N,1-4,108.7546
GaN,Sc,0.056,v1,Ga,3,N-Ga-N,2-3,110.338
GaN,Sc,0.056,v1,Ga,3,N-Ga-N,2-4,110.6387
GaN,Sc,0.056,v1,Ga,3,N-Ga-N,3-4,110.5699
GaN,Sc,0.056,v1,Ga,4,N-Ga-N,1-2,108.3724
GaN,Sc,0.056,v1,Ga,4,N-Ga-N,1-3,108.3723
GaN,Sc,0.056,v1,Ga,4,N-Ga-N,1-4,108.5913
GaN,Sc,0.056,v1,Ga,4,N-Ga-N,2-3,110.5075
GaN,Sc,0.056,v1,Ga,4,N-Ga-N,2-4,110.4624
GaN,Sc,0.056,v1,Ga,4,N-Ga-N,3-4,110.462
GaN,Sc,0.056,v1,Ga,5,N-Ga-N,1-2,110.464
GaN,Sc,0.056,v1,Ga,5,N-Ga-N,1-3,109.9961
GaN,Sc,0.056,v1,Ga,5,N-Ga-N,1-4,108.8261
GaN,Sc,0.056,v1,Ga,5,N-Ga-N,2-3,109.9956
GaN,Sc,0.056,v1,Ga,5,N-Ga-N,2-4,108.826
GaN,Sc,0.056,v1,Ga,5,N-Ga-N,3-4,108.6918
GaN,Sc,0.056,v1,Ga,6,N-Ga-N,1-2,108.3659
GaN,Sc,0.056,v1,Ga,6,N-Ga-N,1-3,110.3497
GaN,Sc,0.056,v1,Ga,6,N-Ga-N,1-4,110.1615
GaN,Sc,0.056,v1,Ga,6,N-Ga-N,2-3,108.9729
GaN,Sc,0.056,v1,Ga,6,N-Ga-N,2-4,108.837
GaN,Sc,0.056,v1,Ga,6,N-Ga-N,3-4,110.1089
GaN,Sc,0.056,v1,Ga,7,N-Ga-N,1-2,107.451
GaN,Sc,0.056,v1,Ga,7,N-Ga-N,1-3,110.5212
GaN,Sc,0.056,v1,Ga,7,N-Ga-N,1-4,110.8651
GaN,Sc,0.056,v1,Ga,7,N-Ga-N,2-3,108.5491
GaN,Sc,0.056,v1,Ga,7,N-Ga-N,2-4,109.1986
GaN,Sc,0.056,v1,Ga,7,N-Ga-N,3-4,110.177
GaN,Sc,0.056,v1,Ga,8,N-Ga-N,1-2,107.4986
GaN,Sc,0.056,v1,Ga,8,N-Ga-N,1-3,108.1795
GaN,Sc,0.056,v1,Ga,8,N-Ga-N,1-4,111.2106
GaN,Sc,0.056,v1,Ga,8,N-Ga-N,2-3,110.2884
GaN,Sc,0.056,v1,Ga,8,N-Ga-N,2-4,110.5816
GaN,Sc,0.056,v1,Ga,8,N-Ga-N,3-4,109.0467
GaN,Sc,0.056,v1,Ga,9,N-Ga-N,1-2,107.2962
GaN,Sc,0.056,v1,Ga,9,N-Ga-N,1-3,110.6269
GaN,Sc,0.056,v1,Ga,9,N-Ga-N,1-4,109.9699
GaN,Sc,0.056,v1,Ga,9,N-Ga-N,2-3,110.4297
GaN,Sc,0.056,v1,Ga,9,N-Ga-N,2-4,109.917
GaN,Sc,0.056,v1,Ga,9,N-Ga-N,3-4,108.598
GaN,Sc,0.056,v1,Ga,10,N-Ga-N,1-2,110.1768
GaN,Sc,0.056,v1,Ga,10,N-Ga-N,1-3,109.7037
GaN,Sc,0.056,v1,Ga,10,N-Ga-N,1-4,109.1265
GaN,Sc,0.056,v1,Ga,10,N-Ga-N,2-3,109.703
GaN,Sc,0.056,v1,Ga,10,N-Ga-N,2-4,109.1265
GaN,Sc,0.056,v1,Ga,10,N-Ga-N,3-4,108.9812
GaN,Sc,0.056,v1,Ga,11,N-Ga-N,1-2,110.2065
GaN,Sc,0.056,v1,Ga,11,N-Ga-N,1-3,110.1867
GaN,Sc,0.056,v1,Ga,11,N-Ga-N,1-4,108.6694
GaN,Sc,0.056,v1,Ga,11,N-Ga-N,2-3,110.1863
GaN,Sc,0.056,v1,Ga,11,N-Ga-N,2-4,108.6693
GaN,Sc,0.056,v1,Ga,11,N-Ga-N,3-4,108.8789
GaN,Sc,0.056,v1,Ga,12,N-Ga-N,1-2,107.267
GaN,Sc,0.056,v1,Ga,12,N-Ga-N,1-3,109.4954
GaN,Sc,0.056,v1,Ga,12,N-Ga-N,1-4,111.1174
GaN,Sc,0.056,v1,Ga,12,N-Ga-N,2-3,109.5031
GaN,Sc,0.056,v1,Ga,12,N-Ga-N,2-4,110.9338
GaN,Sc,0.056,v1,Ga,12,N-Ga-N,3-4,108.5054
GaN,Sc,0.056,v1,Ga,13,N-Ga-N,1-2,106.7356
GaN,Sc,0.056,v1,Ga,13,N-Ga-N,1-3,107.2933
GaN,Sc,0.056,v1,Ga,13,N-Ga-N,1-4,109.1004
GaN,Sc,0.056,v1,Ga,13,N-Ga-N,2-3,112.3159
GaN,Sc,0.056,v1,Ga,13,N-Ga-N,2-4,110.4251
GaN,Sc,0.056,v1,Ga,13,N-Ga-N,3-4,110.7925
GaN,Sc,0.056,v1,Ga,14,N-Ga-N,1-2,107.9002
GaN,Sc,0.056,v1,Ga,14,N-Ga-N,1-3,108.5599
GaN,Sc,0.056,v1,Ga,14,N-Ga-N,1-4,108.7544
GaN,Sc,0.056,v1,Ga,14,N-Ga-N,2-3,110.3383
GaN,Sc,0.056,v1,Ga,14,N-Ga-N,2-4,110.6383
GaN,Sc,0.056,v1,Ga,14,N-Ga-N,3-4,110.57
GaN,Sc,0.056,v1,Ga,15,N-Ga-N,1-2,107.1552
GaN,Sc,0.056,v1,Ga,15,N-Ga-N,1-3,109.8349
GaN,Sc,0.056,v1,Ga,15,N-Ga-N,1-4,111.0146
GaN,Sc,0.056,v1,Ga,15,N-Ga-N,2-3,109.5698
GaN,Sc,0.056,v1,Ga,15,N-Ga-N,2-4,110.8907
GaN,Sc,0.056,v1,Ga,15,N-Ga-N,3-4,108.3677
GaN,Sc,0.056,v1,Ga,16,N-Ga-N,1-2,107.2535
GaN,Sc,0.056,v1,Ga,16,N-Ga-N,1-3,109.57
GaN,Sc,0.056,v1,Ga,16,N-Ga-N,1-4,111.0375
GaN,Sc,0.056,v1,Ga,16,N-Ga-N,2-3,110.0646
GaN,Sc,0.056,v1,Ga,16,N-Ga-N,2-4,110.0558
GaN,Sc,0.056,v1,Ga,16,N-Ga-N,3-4,108.849
GaN,Sc,0.056,v1,Ga,17,N-Ga-N,1-2,111.8134
GaN,Sc,0.056,v1,Ga,17,N-Ga-N,1-3,107.4791
GaN,Sc,0.056,v1,Ga,17,N-Ga-N,1-4,110.3479
GaN,Sc,0.056,v1,Ga,17,N-Ga-N,2-3,107.4789
GaN,Sc,0.056,v1,Ga,17,N-Ga-N,2-4,110.3473
GaN,Sc,0.056,v1,Ga,17,N-Ga-N,3-4,109.2602
GaN,Sc,0.056,v1,Ga,18,N-Ga-N,1-2,110.6265
GaN,Sc,0.056,v1,Ga,18,N-Ga-N,1-3,110.6154
GaN,Sc,0.056,v1,Ga,18,N-Ga-N,1-4,108.2047
GaN,Sc,0.056,v1,Ga,18,N-Ga-N,2-3,110.615
GaN,Sc,0.056,v1,Ga,18,N-Ga-N,2-4,108.2049
GaN,Sc,0.056,v1,Ga,18,N-Ga-N,3-4,108.4829
GaN,Sc,0.056,v1,Ga,19,N-Ga-N,1-2,107.4983
GaN,Sc,0.056,v1,Ga,19,N-Ga-N,1-3,108.1798
GaN,Sc,0.056,v1,Ga,19,N-Ga-N,1-4,111.211
GaN,Sc,0.056,v1,Ga,19,N-Ga-N,2-3,110.2885
GaN,Sc,0.056,v1,Ga,19,N-Ga-N,2-4,110.5812
GaN,Sc,0.056,v1,Ga,19,N-Ga-N,3-4,109.0466
GaN,Sc,0.056,v1,Ga,20,N-Ga-N,1-2,107.2954
GaN,Sc,0.056,v1,Ga,20,N-Ga-N,1-3,110.6267
GaN,Sc,0.056,v1,Ga,20,N-Ga-N,1-4,109.9699
GaN,Sc,0.056,v1,Ga,20,N-Ga-N,2-3,110.43
GaN,Sc,0.056,v1,Ga,20,N-Ga-N,2-4,109.9174
GaN,Sc,0.056,v1,Ga,20,N-Ga-N,3-4,108.5981
GaN,Sc,0.056,v1,Ga,21,N-Ga-N,1-2,109.0718
GaN,Sc,0.056,v1,Ga,21,N-Ga-N,1-3,109.0726
GaN,Sc,0.056,v1,Ga,21,N-Ga-N,1-4,108.06
GaN,Sc,0.056,v1,Ga,21,N-Ga-N,2-3,109.7187
GaN,Sc,0.056,v1,Ga,21,N-Ga-N,2-4,110.2819
GaN,Sc,0.056,v1,Ga,21,N-Ga-N,3-4,110.5945
GaN,Sc,0.056,v1,Ga,22,N-Ga-N,1-2,108.2522
GaN,Sc,0.056,v1,Ga,22,N-Ga-N,1-3,108.6178
GaN,Sc,0.056,v1,Ga,22,N-Ga-N,1-4,108.6218
GaN,Sc,0.056,v1,Ga,22,N-Ga-N,2-3,110.22
GaN,Sc,0.056,v1,Ga,22,N-Ga-N,2-4,110.5289
GaN,Sc,0.056,v1,Ga,22,N-Ga-N,3-4,110.5323
GaN,Sc,0.056,v1,Ga,23,N-Ga-N,1-2,107.1297
GaN,Sc,0.056,v1,Ga,23,N-Ga-N,1-3,110.7417
GaN,Sc,0.056,v1,Ga,23,N-Ga-N,1-4,110.7412
GaN,Sc,0.056,v1,Ga,23,N-Ga-N,2-3,109.1582
GaN,Sc,0.056,v1,Ga,23,N-Ga-N,2-4,109.1581
GaN,Sc,0.056,v1,Ga,23,N-Ga-N,3-4,109.8481
GaN,Sc,0.056,v1,Ga,24,N-Ga-N,1-2,108.2595
GaN,Sc,0.056,v1,Ga,24,N-Ga-N,1-3,107.4765
GaN,Sc,0.056,v1,Ga,24,N-Ga-N,1-4,112.8069
GaN,Sc,0.056,v1,Ga,24,N-Ga-N,2-3,109.9871
GaN,Sc,0.056,v1,Ga,24,N-Ga-N,2-4,107.0654
GaN,Sc,0.056,v1,Ga,24,N-Ga-N,3-4,111.2061
GaN,Sc,0.056,v1,Ga,25,N-Ga-N,1-2,109.75
GaN,Sc,0.056,v1,Ga,25,N-Ga-N,1-3,110.6367
GaN,Sc,0.056,v1,Ga,25,N-Ga-N,1-4,108.7344
