base_strc,alloy,x,version,cation,cation_no,anion,bond_label,bond_index,bond_length_A
InN,La,0.056,v2,In,20,N,In-N,1,2.167092
InN,La,0.056,v2,In,20,N,In-N,2,2.167095
InN,La,0.056,v2,In,20,N,In-N,3,2.171064
InN,La,0.056,v2,In,20,N,In-N,4,2.217389
InN,La,0.056,v2,In,21,N,In-N,1,2.125735
InN,La,0.056,v2,In,21,N,In-N,2,2.128367
InN,La,0.056,v2,In,21,N,In-N,3,2.164524
InN,La,0.056,v2,In,21,N,In-N,4,2.201177
InN,La,0.056,v2,In,22,N,In-N,1,2.139062
InN,La,0.056,v2,In,22,N,In-N,2,2.140323
InN,La,0.056,v2,In,22,N,In-N,3,2.170483
InN,La,0.056,v2,In,22,N,In-N,4,2.181428
InN,La,0.056,v2,In,23,N,In-N,1,2.15596
InN,La,0.056,v2,In,23,N,In-N,2,2.165151
InN,La,0.056,v2,In,23,N,In-N,3,2.166372
InN,La,0.056,v2,In,23,N,In-N,4,2.167692
InN,La,0.056,v2,In,24,N,In-N,1,2.16226
InN,La,0.056,v2,In,24,N,In-N,2,2.162567
InN,La,0.056,v2,In,24,N,In-N,3,2.163339
InN,La,0.056,v2,In,24,N,In-N,4,2.165677
InN,La,0.056,v2,In,25,N,In-N,1,2.154076
InN,La,0.056,v2,In,25,N,In-N,2,2.163206
InN,La,0.056,v2,In,25,N,In-N,3,2.163207
InN,La,0.056,v2,In,25,N,In-N,4,2.197809
InN,La,0.056,v2,In,26,N,In-N,1,2.136758
InN,La,0.056,v2,In,26,N,In-N,2,2.139374
InN,La,0.056,v2,In,26,N,In-N,3,2.173974
InN,La,0.056,v2,In,26,N,In-N,4,2.178599
InN,La,0.056,v2,In,27,N,In-N,1,2.155961
InN,La,0.056,v2,In,27,N,In-N,2,2.16515
InN,La,0.056,v2,In,27,N,In-N,3,2.166371
InN,La,0.056,v2,In,27,N,In-N,4,2.167695
InN,La,0.056,v2,In,28,N,In-N,1,2.158356
InN,La,0.056,v2,In,28,N,In-N,2,2.158356
InN,La,0.056,v2,In,28,N,In-N,3,2.160767
InN,La,0.056,v2,In,28,N,In-N,4,2.188632
InN,La,0.056,v2,In,29,N,In-N,1,2.137265
InN,La,0.056,v2,In,29,N,In-N,2,2.138787
InN,La,0.056,v2,In,29,N,In-N,3,2.173128
InN,La,0.056,v2,In,29,N,In-N,4,2.181165
InN,La,0.056,v2,In,30,N,In-N,1,2.136757
InN,La,0.056,v2,In,30,N,In-N,2,2.139374
InN,La,0.056,v2,In,30,N,In-N,3,2.173976
InN,La,0.056,v2,In,30,N,In-N,4,2.1786
InN,La,0.056,v2,In,31,N,In-N,1,2.153753
InN,La,0.056,v2,In,31,N,In-N,2,2.168627
InN,La,0.056,v2,In,31,N,In-N,3,2.176415
InN,La,0.056,v2,In,31,N,In-N,4,2.176417
InN,La,0.056,v2,In,32,N,In-N,1,2.162261
InN,La,0.056,v2,In,32,N,In-N,2,2.162567
InN,La,0.056,v2,In,32,N,In-N,3,2.163344
InN,La,0.056,v2,In,32,N,In-N,4,2.165677
InN,La,0.056,v2,In,33,N,In-N,1,2.137264
InN,La,0.056,v2,In,33,N,In-N,2,2.138783
InN,La,0.056,v2,In,33,N,In-N,3,2.173131
InN,La,0.056,v2,In,33,N,In-N,4,2.181165
InN,La,0.056,v2,In,34,N,In-N,1,2.159498
InN,La,0.056,v2,In,34,N,In-N,2,2.161508
InN,La,0.056,v2,In,34,N,In-N,3,2.181519
InN,La,0.056,v2,In,34,N,In-N,4,2.18152
InN,La,0.056,v2,La,35,N,La-N,1,2.325146
InN,La,0.056,v2,La,35,N,La-N,2,2.325154
InN,La,0.056,v2,La,35,N,La-N,3,2.327935
InN,La,0.056,v2,La,35,N,La-N,4,2.389976
InN,La,0.056,v2,La,36,N,La-N,1,2.328698
InN,La,0.056,v2,La,36,N,La-N,2,2.328706
InN,La,0.056,v2,La,36,N,La-N,3,2.330306
InN,La,0.056,v2,La,36,N,La-N,4,2.379875
InN,La,0.056,v3,In,1,N,In-N,1,2.139119
InN,La,0.056,v3,In,1,N,In-N,2,2.13968
InN,La,0.056,v3,In,1,N,In-N,3,2.174261
InN,La,0.056,v3,In,1,N,In-N,4,2.178148
InN,La,0.056,v3,In,2,N,In-N,1,2.168712
InN,La,0.056,v3,In,2,N,In-N,2,2.169307
InN,La,0.056,v3,In,2,N,In-N,3,2.169309
InN,La,0.056,v3,In,2,N,In-N,4,2.170974
InN,La,0.056,v3,In,3,N,In-N,1,2.164605
InN,La,0.056,v3,In,3,N,In-N,2,2.164607
InN,La,0.056,v3,In,3,N,In-N,3,2.168311
InN,La,0.056,v3,In,3,N,In-N,4,2.178765
InN,La,0.056,v3,In,4,N,In-N,1,2.13509
InN,La,0.056,v3,In,4,N,In-N,2,2.135957
InN,La,0.056,v3,In,4,N,In-N,3,2.176486
InN,La,0.056,v3,In,4,N,In-N,4,2.180844
InN,La,0.056,v3,In,5,N,In-N,1,2.122872
InN,La,0.056,v3,In,5,N,In-N,2,2.144911
InN,La,0.056,v3,In,5,N,In-N,3,2.167911
InN,La,0.056,v3,In,5,N,In-N,4,2.184408
