base_strc,alloy,x,version,cation,cation_no,angle_label,bond_angle_deg
AlN,Y,0.333,v1,Al,3,N-Al-N,110.3399
AlN,Y,0.333,v1,Al,3,N-Al-N,99.298
AlN,Y,0.333,v1,Al,3,N-Al-N,121.6781
AlN,Y,0.333,v1,Al,4,N-Al-N,103.239
AlN,Y,0.333,v1,Al,4,N-Al-N,104.9161
AlN,Y,0.333,v1,Al,4,N-Al-N,99.4813
AlN,Y,0.333,v1,Al,4,N-Al-N,119.7765
AlN,Y,0.333,v1,Al,4,N-Al-N,113.4274
AlN,Y,0.333,v1,Al,4,N-Al-N,112.8222
AlN,Y,0.333,v1,Al,5,N-Al-N,103.3243
AlN,Y,0.333,v1,Al,5,N-Al-N,109.9798
AlN,Y,0.333,v1,Al,5,N-Al-N,100.0885
AlN,Y,0.333,v1,Al,5,N-Al-N,108.1135
AlN,Y,0.333,v1,Al,5,N-Al-N,118.59
AlN,Y,0.333,v1,Al,5,N-Al-N,115.4857
AlN,Y,0.333,v1,Al,6,N-Al-N,102.7136
AlN,Y,0.333,v1,Al,6,N-Al-N,106.364
AlN,Y,0.333,v1,Al,6,N-Al-N,124.6
AlN,Y,0.333,v1,Al,6,N-Al-N,115.3868
AlN,Y,0.333,v1,Al,6,N-Al-N,109.1042
AlN,Y,0.333,v1,Al,6,N-Al-N,99.3516
AlN,Y,0.333,v1,Al,7,N-Al-N,105.2177
AlN,Y,0.333,v1,Al,7,N-Al-N,108.1413
AlN,Y,0.333,v1,Al,7,N-Al-N,113.5962
AlN,Y,0.333,v1,Al,7,N-Al-N,105.1845
AlN,Y,0.333,v1,Al,7,N-Al-N,104.0676
AlN,Y,0.333,v1,Al,7,N-Al-N,119.2771
AlN,Y,0.333,v1,Al,8,N-Al-N,110.1823
AlN,Y,0.333,v1,Al,8,N-Al-N,107.222
AlN,Y,0.333,v1,Al,8,N-Al-N,106.5029
AlN,Y,0.333,v1,Al,8,N-Al-N,104.9816
AlN,Y,0.333,v1,Al,8,N-Al-N,116.8788
AlN,Y,0.333,v1,Al,8,N-Al-N,110.7473
AlN,Y,0.333,v1,Al,9,N-Al-N,106.7631
AlN,Y,0.333,v1,Al,9,N-Al-N,100.4424
AlN,Y,0.333,v1,Al,9,N-Al-N,114.4387
AlN,Y,0.333,v1,Al,9,N-Al-N,118.2172
AlN,Y,0.333,v1,Al,9,N-Al-N,107.4785
AlN,Y,0.333,v1,Al,9,N-Al-N,109.637
AlN,Y,0.333,v1,Al,10,N-Al-N,108.9179
AlN,Y,0.333,v1,Al,10,N-Al-N,106.4747
AlN,Y,0.333,v1,Al,10,N-Al-N,108.5058
AlN,Y,0.333,v1,Al,10,N-Al-N,110.5237
AlN,Y,0.333,v1,Al,10,N-Al-N,113.3519
AlN,Y,0.333,v1,Al,10,N-Al-N,108.8191
AlN,Y,0.333,v1,Al,11,N-Al-N,105.4838
AlN,Y,0.333,v1,Al,11,N-Al-N,112.8691
AlN,Y,0.333,v1,Al,11,N-Al-N,107.3381
AlN,Y,0.333,v1,Al,11,N-Al-N,114.6635
AlN,Y,0.333,v1,Al,11,N-Al-N,110.2342
AlN,Y,0.333,v1,Al,11,N-Al-N,106.08
AlN,Y,0.333,v1,Al,12,N-Al-N,110.4566
AlN,Y,0.333,v1,Al,12,N-Al-N,107.269
AlN,Y,0.333,v1,Al,12,N-Al-N,109.4158
AlN,Y,0.333,v1,Al,12,N-Al-N,104.0094
AlN,Y,0.333,v1,Al,12,N-Al-N,116.5452
AlN,Y,0.333,v1,Al,12,N-Al-N,108.6406
AlN,Y,0.333,v1,Al,13,N-Al-N,111.745
AlN,Y,0.333,v1,Al,13,N-Al-N,102.1395
AlN,Y,0.333,v1,Al,13,N-Al-N,113.1535
AlN,Y,0.333,v1,Al,13,N-Al-N,111.7421
AlN,Y,0.333,v1,Al,13,N-Al-N,107.0783
AlN,Y,0.333,v1,Al,13,N-Al-N,111.0587
AlN,Y,0.333,v1,Al,14,N-Al-N,111.256
AlN,Y,0.333,v1,Al,14,N-Al-N,109.4093
AlN,Y,0.333,v1,Al,14,N-Al-N,106.4936
AlN,Y,0.333,v1,Al,14,N-Al-N,104.2473
AlN,Y,0.333,v1,Al,14,N-Al-N,117.8826
AlN,Y,0.333,v1,Al,14,N-Al-N,107.3028
AlN,Y,0.333,v1,Al,15,N-Al-N,105.7335
AlN,Y,0.333,v1,Al,15,N-Al-N,100.0529
AlN,Y,0.333,v1,Al,15,N-Al-N,107.3732
AlN,Y,0.333,v1,Al,15,N-Al-N,112.2598
AlN,Y,0.333,v1,Al,15,N-Al-N,109.6992
AlN,Y,0.333,v1,Al,15,N-Al-N,120.1996
AlN,Y,0.333,v1,Al,16,N-Al-N,105.9619
AlN,Y,0.333,v1,Al,16,N-Al-N,114.5684
AlN,Y,0.333,v1,Al,16,N-Al-N,107.6616
AlN,Y,0.333,v1,Al,16,N-Al-N,107.7885
AlN,Y,0.333,v1,Al,16,N-Al-N,111.5334
AlN,Y,0.333,v1,Al,16,N-Al-N,109.3399
AlN,Y,0.333,v1,Al,17,N-Al-N,111.0597
AlN,Y,0.333,v1,Al,17,N-Al-N,109.0475
AlN,Y,0.333,v1,Al,17,N-Al-N,103.2708
AlN,Y,0.333,v1,Al,17,N-Al-N,104.9815
AlN,Y,0.333,v1,Al,17,N-Al-N,111.6144
AlN,Y,0.333,v1,Al,17,N-Al-N,116.9441
AlN,Y,0.333,v1,Al,18,N-Al-N,102.5147
AlN,Y,0.333,v1,Al,18,N-Al-N,105.3785
AlN,Y,0.333,v1,Al,18,N-Al-N,109.9611
AlN,Y,0.333,v1,Al,18,N-Al-N,108.4841
AlN,Y,0.333,v1,Al,18,N-Al-N,113.6
AlN,Y,0.333,v1,Al,18,N-Al-N,115.7743
AlN,Y,0.333,v1,Al,19,N-Al-N,117.5102
AlN,Y,0.333,v1,Al,19,N-Al-N,102.6434
AlN,Y,0.333,v1,Al,19,N-Al-N,108.8185
AlN,Y,0.333,v1,Al,19,N-Al-N,104.45
AlN,Y,0.333,v1,Al,19,N-Al-N,110.118
AlN,Y,0.333,v1,Al,19,N-Al-N,113.1512
AlN,Y,0.333,v1,Al,20,N-Al-N,108.8422
AlN,Y,0.333,v1,Al,20,N-Al-N,112.3814
AlN,Y,0.333,v1,Al,20,N-Al-N,105.7974
AlN,Y,0.333,v1,Al,20,N-Al-N,105.1737
AlN,Y,0.333,v1,Al,20,N-Al-N,103.7007
AlN,Y,0.333,v1,Al,20,N-Al-N,120.2284
AlN,Y,0.333,v1,Al,21,N-Al-N,108.0365
AlN,Y,0.333,v1,Al,21,N-Al-N,109.0634
AlN,Y,0.333,v1,Al,21,N-Al-N,112.4457
AlN,Y,0.333,v1,Al,21,N-Al-N,106.1089
AlN,Y,0.333,v1,Al,21,N-Al-N,116.2893
AlN,Y,0.333,v1,Al,21,N-Al-N,104.4826
AlN,Y,0.333,v1,Al,22,N-Al-N,105.2855
AlN,Y,0.333,v1,Al,22,N-Al-N,118.5872
AlN,Y,0.333,v1,Al,22,N-Al-N,108.4643
AlN,Y,0.333,v1,Al,22,N-Al-N,109.304
AlN,Y,0.333,v1,Al,22,N-Al-N,113.1927
AlN,Y,0.333,v1,Al,22,N-Al-N,102.274
AlN,Y,0.333,v1,Al,23,N-Al-N,113.0464
AlN,Y,0.333,v1,Al,23,N-Al-N,105.4841
AlN,Y,0.333,v1,Al,23,N-Al-N,109.4528
AlN,Y,0.333,v1,Al,23,N-Al-N,105.2037
AlN,Y,0.333,v1,Al,23,N-Al-N,120.1062
AlN,Y,0.333,v1,Al,23,N-Al-N,101.7843
AlN,Y,0.333,v1,Al,24,N-Al-N,106.785
AlN,Y,0.333,v1,Al,24,N-Al-N,98.7404
AlN,Y,0.333,v1,Al,24,N-Al-N,101.643
AlN,Y,0.333,v1,Al,24,N-Al-N,113.0068
AlN,Y,0.333,v1,Al,24,N-Al-N,109.0706
AlN,Y,0.333,v1,Al,24,N-Al-N,124.803
AlN,Y,0.333,v1,Y,25,N-Y-N,111.468
AlN,Y,0.333,v1,Y,25,N-Y-N,103.8601
AlN,Y,0.333,v1,Y,25,N-Y-N,107.1658
AlN,Y,0.333,v1,Y,25,N-Y-N,106.8102
AlN,Y,0.333,v1,Y,25,N-Y-N,124.9066
AlN,Y,0.333,v1,Y,25,N-Y-N,100.1488
AlN,Y,0.333,v1,Y,26,N-Y-N,112.8124
AlN,Y,0.333,v1,Y,26,N-Y-N,111.3611
AlN,Y,0.333,v1,Y,26,N-Y-N,99.3237
AlN,Y,0.333,v1,Y,26,N-Y-N,125.6187
AlN,Y,0.333,v1,Y,26,N-Y-N,97.9029
AlN,Y,0.333,v1,Y,26,N-Y-N,104.6383
AlN,Y,0.333,v1,Y,27,N-Y-N,99.3239
AlN,Y,0.333,v1,Y,27,N-Y-N,98.6299
AlN,Y,0.333,v1,Y,27,N-Y-N,101.9541
AlN,Y,0.333,v1,Y,27,N-Y-N,117.9823
AlN,Y,0.333,v1,Y,27,N-Y-N,115.1461
AlN,Y,0.333,v1,Y,27,N-Y-N,118.0872
AlN,Y,0.333,v1,Y,28,N-Y-N,117.1917
AlN,Y,0.333,v1,Y,28,N-Y-N,107.7867
AlN,Y,0.333,v1,Y,28,N-Y-N,100.0914
AlN,Y,0.333,v1,Y,28,N-Y-N,122.7519
AlN,Y,0.333,v1,Y,28,N-Y-N,103.0652
AlN,Y,0.333,v1,Y,28,N-Y-N,101.8836
AlN,Y,0.333,v1,Y,29,N-Y-N,105.8325
AlN,Y,0.333,v1,Y,29,N-Y-N,107.4895
AlN,Y,0.333,v1,Y,29,N-Y-N,112.234
AlN,Y,0.333,v1,Y,29,N-Y-N,114.3179
AlN,Y,0.333,v1,Y,29,N-Y-N,106.5924
AlN,Y,0.333,v1,Y,29,N-Y-N,110.3842
AlN,Y,0.333,v1,Y,30,N-Y-N,101.0977
AlN,Y,0.333,v1,Y,30,N-Y-N,120.9797
AlN,Y,0.333,v1,Y,30,N-Y-N,99.401
AlN,Y,0.333,v1,Y,30,N-Y-N,127.3438
AlN,Y,0.333,v1,Y,30,N-Y-N,105.746
AlN,Y,0.333,v1,Y,30,N-Y-N,97.5531
AlN,Y,0.333,v1,Y,31,N-Y-N,125.354
AlN,Y,0.333,v1,Y,31,N-Y-N,104.4241
AlN,Y,0.333,v1,Y,31,N-Y-N,96.9848
AlN,Y,0.333,v1,Y,31,N-Y-N,81.1835
AlN,Y,0.333,v1,Y,31,N-Y-N,121.7718
AlN,Y,0.333,v1,Y,31,N-Y-N,103.1656
AlN,Y,0.333,v1,Y,31,N-Y-N,80.1854
AlN,Y,0.333,v1,Y,31,N-Y-N,98.1203
AlN,Y,0.333,v1,Y,31,N-Y-N,79.6731
AlN,Y,0.333,v1,Y,31,N-Y-N,176.6325
AlN,Y,0.333,v1,Y,32,N-Y-N,116.3329
AlN,Y,0.333,v1,Y,32,N-Y-N,105.354
AlN,Y,0.333,v1,Y,32,N-Y-N,101.7328
AlN,Y,0.333,v1,Y,32,N-Y-N,103.5376
AlN,Y,0.333,v1,Y,32,N-Y-N,123.5023
AlN,Y,0.333,v1,Y,32,N-Y-N,104.6505
AlN,Y,0.333,v1,Y,33,N-Y-N,99.7429
AlN,Y,0.333,v1,Y,33,N-Y-N,95.4191
AlN,Y,0.333,v1,Y,33,N-Y-N,95.2486
AlN,Y,0.333,v1,Y,33,N-Y-N,123.6017
AlN,Y,0.333,v1,Y,33,N-Y-N,119.9552
AlN,Y,0.333,v1,Y,33,N-Y-N,112.1453
AlN,Y,0.333,v1,Y,34,N-Y-N,106.7546
AlN,Y,0.333,v1,Y,34,N-Y-N,127.6892
AlN,Y,0.333,v1,Y,34,N-Y-N,95.6847
AlN,Y,0.333,v1,Y,34,N-Y-N,85.769
AlN,Y,0.333,v1,Y,34,N-Y-N,116.1352
AlN,Y,0.333,v1,Y,34,N-Y-N,99.2201
AlN,Y,0.333,v1,Y,34,N-Y-N,77.2812
AlN,Y,0.333,v1,Y,34,N-Y-N,105.1229
AlN,Y,0.333,v1,Y,34,N-Y-N,76.343
AlN,Y,0.333,v1,Y,34,N-Y-N,176.4805
AlN,Y,0.333,v1,Y,35,N-Y-N,118.1634
AlN,Y,0.333,v1,Y,35,N-Y-N,100.4926
AlN,Y,0.333,v1,Y,35,N-Y-N,116.7695
AlN,Y,0.333,v1,Y,35,N-Y-N,101.5471
AlN,Y,0.333,v1,Y,35,N-Y-N,118.1962
AlN,Y,0.333,v1,Y,35,N-Y-N,94.2346
AlN,Y,0.333,v1,Y,36,N-Y-N,101.1386
AlN,Y,0.333,v1,Y,36,N-Y-N,106.659
AlN,Y,0.333,v1,Y,36,N-Y-N,113.1569
AlN,Y,0.333,v1,Y,36,N-Y-N,121.0857
AlN,Y,0.333,v1,Y,36,N-Y-N,104.4422
AlN,Y,0.333,v1,Y,36,N-Y-N,110.2532
AlN,Y,0.333,v2,Al,1,N-Al-N,104.9445
AlN,Y,0.333,v2,Al,1,N-Al-N,114.7193
AlN,Y,0.333,v2,Al,1,N-Al-N,114.2858
AlN,Y,0.333,v2,Al,1,N-Al-N,103.3315
AlN,Y,0.333,v2,Al,1,N-Al-N,101.6822
AlN,Y,0.333,v2,Al,1,N-Al-N,115.5741
AlN,Y,0.333,v2,Al,2,N-Al-N,109.7376
AlN,Y,0.333,v2,Al,2,N-Al-N,117.2406
AlN,Y,0.333,v2,Al,2,N-Al-N,94.1683
AlN,Y,0.333,v2,Al,2,N-Al-N,97.9299
AlN,Y,0.333,v2,Al,2,N-Al-N,119.9567
AlN,Y,0.333,v2,Al,2,N-Al-N,118.89
AlN,Y,0.333,v2,Al,3,N-Al-N,109.564
AlN,Y,0.333,v2,Al,3,N-Al-N,108.0394
AlN,Y,0.333,v2,Al,3,N-Al-N,108.165
AlN,Y,0.333,v2,Al,3,N-Al-N,105.5238
AlN,Y,0.333,v2,Al,3,N-Al-N,109.2242
AlN,Y,0.333,v2,Al,3,N-Al-N,116.1936
AlN,Y,0.333,v2,Al,4,N-Al-N,97.2267
AlN,Y,0.333,v2,Al,4,N-Al-N,93.4334
AlN,Y,0.333,v2,Al,4,N-Al-N,97.3206
AlN,Y,0.333,v2,Al,4,N-Al-N,172.7677
AlN,Y,0.333,v2,Al,4,N-Al-N,122.7152
AlN,Y,0.333,v2,Al,4,N-Al-N,114.7123
AlN,Y,0.333,v2,Al,4,N-Al-N,89.6969
AlN,Y,0.333,v2,Al,4,N-Al-N,119.3888
AlN,Y,0.333,v2,Al,4,N-Al-N,81.0042
AlN,Y,0.333,v2,Al,4,N-Al-N,81.5721
AlN,Y,0.333,v2,Al,5,N-Al-N,109.7888
AlN,Y,0.333,v2,Al,5,N-Al-N,100.911
AlN,Y,0.333,v2,Al,5,N-Al-N,113.7445
AlN,Y,0.333,v2,Al,5,N-Al-N,109.443
AlN,Y,0.333,v2,Al,5,N-Al-N,107.2499
AlN,Y,0.333,v2,Al,5,N-Al-N,115.5559
AlN,Y,0.333,v2,Al,6,N-Al-N,107.8719
AlN,Y,0.333,v2,Al,6,N-Al-N,108.667
AlN,Y,0.333,v2,Al,6,N-Al-N,104.9688
AlN,Y,0.333,v2,Al,6,N-Al-N,108.2484
AlN,Y,0.333,v2,Al,6,N-Al-N,112.0314
AlN,Y,0.333,v2,Al,6,N-Al-N,114.7729
AlN,Y,0.333,v2,Al,7,N-Al-N,110.53
AlN,Y,0.333,v2,Al,7,N-Al-N,111.6082
AlN,Y,0.333,v2,Al,7,N-Al-N,113.7221
AlN,Y,0.333,v2,Al,7,N-Al-N,112.3349
AlN,Y,0.333,v2,Al,7,N-Al-N,107.5028
AlN,Y,0.333,v2,Al,7,N-Al-N,100.7798
AlN,Y,0.333,v2,Al,8,N-Al-N,105.9335
AlN,Y,0.333,v2,Al,8,N-Al-N,108.0599
AlN,Y,0.333,v2,Al,8,N-Al-N,111.5506
AlN,Y,0.333,v2,Al,8,N-Al-N,116.0839
AlN,Y,0.333,v2,Al,8,N-Al-N,104.0763
AlN,Y,0.333,v2,Al,8,N-Al-N,111.051
AlN,Y,0.333,v2,Al,9,N-Al-N,104.9268
AlN,Y,0.333,v2,Al,9,N-Al-N,116.6767
AlN,Y,0.333,v2,Al,9,N-Al-N,110.2188
AlN,Y,0.333,v2,Al,9,N-Al-N,100.0554
AlN,Y,0.333,v2,Al,9,N-Al-N,105.1652
AlN,Y,0.333,v2,Al,9,N-Al-N,117.652
AlN,Y,0.333,v2,Al,10,N-Al-N,107.8101
AlN,Y,0.333,v2,Al,10,N-Al-N,112.4697
AlN,Y,0.333,v2,Al,10,N-Al-N,115.3664
AlN,Y,0.333,v2,Al,10,N-Al-N,101.7669
AlN,Y,0.333,v2,Al,10,N-Al-N,104.6813
AlN,Y,0.333,v2,Al,10,N-Al-N,113.31
AlN,Y,0.333,v2,Al,11,N-Al-N,108.5402
AlN,Y,0.333,v2,Al,11,N-Al-N,108.5133
AlN,Y,0.333,v2,Al,11,N-Al-N,111.0669
AlN,Y,0.333,v2,Al,11,N-Al-N,117.3754
AlN,Y,0.333,v2,Al,11,N-Al-N,101.5835
AlN,Y,0.333,v2,Al,11,N-Al-N,109.6073
AlN,Y,0.333,v2,Al,12,N-Al-N,114.3077
AlN,Y,0.333,v2,Al,12,N-Al-N,122.7875
AlN,Y,0.333,v2,Al,12,N-Al-N,101.7154
AlN,Y,0.333,v2,Al,12,N-Al-N,106.6817
AlN,Y,0.333,v2,Al,12,N-Al-N,107.181
AlN,Y,0.333,v2,Al,12,N-Al-N,102.3292
AlN,Y,0.333,v2,Al,13,N-Al-N,106.0089
AlN,Y,0.333,v2,Al,13,N-Al-N,104.0033
AlN,Y,0.333,v2,Al,13,N-Al-N,102.7874
AlN,Y,0.333,v2,Al,13,N-Al-N,118.1232
AlN,Y,0.333,v2,Al,13,N-Al-N,107.9975
AlN,Y,0.333,v2,Al,13,N-Al-N,116.1696
AlN,Y,0.333,v2,Al,14,N-Al-N,109.7553
AlN,Y,0.333,v2,Al,14,N-Al-N,107.9235
AlN,Y,0.333,v2,Al,14,N-Al-N,108.1361
AlN,Y,0.333,v2,Al,14,N-Al-N,107.5577
AlN,Y,0.333,v2,Al,14,N-Al-N,108.8895
AlN,Y,0.333,v2,Al,14,N-Al-N,114.5232
AlN,Y,0.333,v2,Al,15,N-Al-N,112.3394
AlN,Y,0.333,v2,Al,15,N-Al-N,108.9394
AlN,Y,0.333,v2,Al,15,N-Al-N,97.9534
AlN,Y,0.333,v2,Al,15,N-Al-N,97.8236
AlN,Y,0.333,v2,Al,15,N-Al-N,121.3971
AlN,Y,0.333,v2,Al,15,N-Al-N,118.599
AlN,Y,0.333,v2,Al,16,N-Al-N,100.5369
AlN,Y,0.333,v2,Al,16,N-Al-N,116.874
AlN,Y,0.333,v2,Al,16,N-Al-N,103.9417
AlN,Y,0.333,v2,Al,16,N-Al-N,105.0845
AlN,Y,0.333,v2,Al,16,N-Al-N,122.5136
AlN,Y,0.333,v2,Al,16,N-Al-N,108.4496
AlN,Y,0.333,v2,Al,17,N-Al-N,107.7502
AlN,Y,0.333,v2,Al,17,N-Al-N,110.047
AlN,Y,0.333,v2,Al,17,N-Al-N,107.3531
AlN,Y,0.333,v2,Al,17,N-Al-N,107.5807
AlN,Y,0.333,v2,Al,17,N-Al-N,109.5982
AlN,Y,0.333,v2,Al,17,N-Al-N,114.3367
AlN,Y,0.333,v2,Al,18,N-Al-N,115.5605
AlN,Y,0.333,v2,Al,18,N-Al-N,106.1009
AlN,Y,0.333,v2,Al,18,N-Al-N,110.3279
AlN,Y,0.333,v2,Al,18,N-Al-N,103.7719
AlN,Y,0.333,v2,Al,18,N-Al-N,102.3199
AlN,Y,0.333,v2,Al,18,N-Al-N,119.0197
AlN,Y,0.333,v2,Al,19,N-Al-N,114.722
AlN,Y,0.333,v2,Al,19,N-Al-N,112.5307
AlN,Y,0.333,v2,Al,19,N-Al-N,103.9686
AlN,Y,0.333,v2,Al,19,N-Al-N,108.6897
AlN,Y,0.333,v2,Al,19,N-Al-N,104.5531
AlN,Y,0.333,v2,Al,19,N-Al-N,112.0713
AlN,Y,0.333,v2,Al,20,N-Al-N,104.227
AlN,Y,0.333,v2,Al,20,N-Al-N,113.4529
AlN,Y,0.333,v2,Al,20,N-Al-N,102.3936
AlN,Y,0.333,v2,Al,20,N-Al-N,103.4528
AlN,Y,0.333,v2,Al,20,N-Al-N,117.9012
AlN,Y,0.333,v2,Al,20,N-Al-N,115.2257
AlN,Y,0.333,v2,Al,21,N-Al-N,105.6576
AlN,Y,0.333,v2,Al,21,N-Al-N,106.1685
AlN,Y,0.333,v2,Al,21,N-Al-N,98.9496
AlN,Y,0.333,v2,Al,21,N-Al-N,117.22
AlN,Y,0.333,v2,Al,21,N-Al-N,111.492
AlN,Y,0.333,v2,Al,21,N-Al-N,115.0021
AlN,Y,0.333,v2,Al,22,N-Al-N,105.0135
AlN,Y,0.333,v2,Al,22,N-Al-N,100.4906
AlN,Y,0.333,v2,Al,22,N-Al-N,119.5503
AlN,Y,0.333,v2,Al,22,N-Al-N,113.9145
AlN,Y,0.333,v2,Al,22,N-Al-N,102.7661
AlN,Y,0.333,v2,Al,22,N-Al-N,115.1656
AlN,Y,0.333,v2,Al,23,N-Al-N,112.0562
AlN,Y,0.333,v2,Al,23,N-Al-N,102.9779
AlN,Y,0.333,v2,Al,23,N-Al-N,109.707
AlN,Y,0.333,v2,Al,23,N-Al-N,119.0406
AlN,Y,0.333,v2,Al,23,N-Al-N,101.9136
AlN,Y,0.333,v2,Al,23,N-Al-N,111.1766
AlN,Y,0.333,v2,Al,24,N-Al-N,100.1786
AlN,Y,0.333,v2,Al,24,N-Al-N,103.0064
AlN,Y,0.333,v2,Al,24,N-Al-N,109.2359
AlN,Y,0.333,v2,Al,24,N-Al-N,117.4965
AlN,Y,0.333,v2,Al,24,N-Al-N,113.1829
AlN,Y,0.333,v2,Al,24,N-Al-N,112.1572
AlN,Y,0.333,v2,Y,25,N-Y-N,107.8395
AlN,Y,0.333,v2,Y,25,N-Y-N,115.3701
AlN,Y,0.333,v2,Y,25,N-Y-N,105.907
AlN,Y,0.333,v2,Y,25,N-Y-N,124.0074
AlN,Y,0.333,v2,Y,25,N-Y-N,85.8312
AlN,Y,0.333,v2,Y,25,N-Y-N,113.0774
AlN,Y,0.333,v2,Y,26,N-Y-N,115.9476
AlN,Y,0.333,v2,Y,26,N-Y-N,101.0544
AlN,Y,0.333,v2,Y,26,N-Y-N,109.8904
AlN,Y,0.333,v2,Y,26,N-Y-N,81.3634
AlN,Y,0.333,v2,Y,26,N-Y-N,101.3279
AlN,Y,0.333,v2,Y,26,N-Y-N,126.7037
AlN,Y,0.333,v2,Y,26,N-Y-N,79.9573
AlN,Y,0.333,v2,Y,26,N-Y-N,94.9826
AlN,Y,0.333,v2,Y,26,N-Y-N,176.2931
AlN,Y,0.333,v2,Y,26,N-Y-N,81.5149
AlN,Y,0.333,v2,Y,27,N-Y-N,95.0201
AlN,Y,0.333,v2,Y,27,N-Y-N,109.5997
AlN,Y,0.333,v2,Y,27,N-Y-N,107.45
AlN,Y,0.333,v2,Y,27,N-Y-N,112.5264
AlN,Y,0.333,v2,Y,27,N-Y-N,116.5344
AlN,Y,0.333,v2,Y,27,N-Y-N,113.7648
AlN,Y,0.333,v2,Y,28,N-Y-N,103.2723
AlN,Y,0.333,v2,Y,28,N-Y-N,105.0715
AlN,Y,0.333,v2,Y,28,N-Y-N,109.2091
AlN,Y,0.333,v2,Y,28,N-Y-N,119.4595
AlN,Y,0.333,v2,Y,28,N-Y-N,101.1682
AlN,Y,0.333,v2,Y,28,N-Y-N,117.623
AlN,Y,0.333,v2,Y,29,N-Y-N,99.77
AlN,Y,0.333,v2,Y,29,N-Y-N,103.861
AlN,Y,0.333,v2,Y,29,N-Y-N,111.7669
AlN,Y,0.333,v2,Y,29,N-Y-N,111.2242
AlN,Y,0.333,v2,Y,29,N-Y-N,126.3828
AlN,Y,0.333,v2,Y,29,N-Y-N,102.0865
AlN,Y,0.333,v2,Y,30,N-Y-N,105.9265
AlN,Y,0.333,v2,Y,30,N-Y-N,103.3621
AlN,Y,0.333,v2,Y,30,N-Y-N,108.664
AlN,Y,0.333,v2,Y,30,N-Y-N,111.9296
AlN,Y,0.333,v2,Y,30,N-Y-N,112.2582
AlN,Y,0.333,v2,Y,30,N-Y-N,113.9334
AlN,Y,0.333,v2,Y,31,N-Y-N,102.3358
AlN,Y,0.333,v2,Y,31,N-Y-N,107.0306
AlN,Y,0.333,v2,Y,31,N-Y-N,116.7995
AlN,Y,0.333,v2,Y,31,N-Y-N,117.1236
AlN,Y,0.333,v2,Y,31,N-Y-N,109.3395
AlN,Y,0.333,v2,Y,31,N-Y-N,104.7401
AlN,Y,0.333,v2,Y,32,N-Y-N,96.6804
AlN,Y,0.333,v2,Y,32,N-Y-N,101.1703
AlN,Y,0.333,v2,Y,32,N-Y-N,116.0566
AlN,Y,0.333,v2,Y,32,N-Y-N,106.5524
AlN,Y,0.333,v2,Y,32,N-Y-N,105.4492
AlN,Y,0.333,v2,Y,32,N-Y-N,126.695
AlN,Y,0.333,v2,Y,33,N-Y-N,119.4906
AlN,Y,0.333,v2,Y,33,N-Y-N,107.6097
AlN,Y,0.333,v2,Y,33,N-Y-N,105.0159
AlN,Y,0.333,v2,Y,33,N-Y-N,81.2942
AlN,Y,0.333,v2,Y,33,N-Y-N,125.2669
AlN,Y,0.333,v2,Y,33,N-Y-N,94.9198
AlN,Y,0.333,v2,Y,33,N-Y-N,80.9685
AlN,Y,0.333,v2,Y,33,N-Y-N,98.4826
AlN,Y,0.333,v2,Y,33,N-Y-N,80.1624
AlN,Y,0.333,v2,Y,33,N-Y-N,173.6274
AlN,Y,0.333,v2,Y,34,N-Y-N,111.2367
AlN,Y,0.333,v2,Y,34,N-Y-N,101.3258
AlN,Y,0.333,v2,Y,34,N-Y-N,120.6599
AlN,Y,0.333,v2,Y,34,N-Y-N,101.6177
AlN,Y,0.333,v2,Y,34,N-Y-N,117.1095
AlN,Y,0.333,v2,Y,34,N-Y-N,100.5684
AlN,Y,0.333,v2,Y,35,N-Y-N,99.2207
AlN,Y,0.333,v2,Y,35,N-Y-N,95.3743
AlN,Y,0.333,v2,Y,35,N-Y-N,127.4043
AlN,Y,0.333,v2,Y,35,N-Y-N,106.7041
AlN,Y,0.333,v2,Y,35,N-Y-N,121.9214
AlN,Y,0.333,v2,Y,35,N-Y-N,101.6414
AlN,Y,0.333,v2,Y,36,N-Y-N,98.7962
AlN,Y,0.333,v2,Y,36,N-Y-N,106.7839
AlN,Y,0.333,v2,Y,36,N-Y-N,120.9285
AlN,Y,0.333,v2,Y,36,N-Y-N,105.8225
AlN,Y,0.333,v2,Y,36,N-Y-N,115.0633
AlN,Y,0.333,v2,Y,36,N-Y-N,108.1859
AlN,Y,0.333,v3,Al,1,N-Al-N,106.5713
AlN,Y,0.333,v3,Al,1,N-Al-N,110.7528
AlN,Y,0.333,v3,Al,1,N-Al-N,106.8753
AlN,Y,0.333,v3,Al,1,N-Al-N,105.924
AlN,Y,0.333,v3,Al,1,N-Al-N,115.4339
AlN,Y,0.333,v3,Al,1,N-Al-N,111.2119
AlN,Y,0.333,v3,Al,2,N-Al-N,103.9879
AlN,Y,0.333,v3,Al,2,N-Al-N,112.1236
AlN,Y,0.333,v3,Al,2,N-Al-N,108.6782
AlN,Y,0.333,v3,Al,2,N-Al-N,117.6087
AlN,Y,0.333,v3,Al,2,N-Al-N,109.4794
AlN,Y,0.333,v3,Al,2,N-Al-N,104.794
AlN,Y,0.333,v3,Al,3,N-Al-N,104.8698
AlN,Y,0.333,v3,Al,3,N-Al-N,113.7497
AlN,Y,0.333,v3,Al,3,N-Al-N,115.9543
