base_strc,alloy,x,version,cation,cation_no,angle_label,angle_pair,bond_angle_deg
GaN,B,0.056,v1,Ga,7,N-Ga-N,1-4,108.6516
GaN,B,0.056,v1,Ga,7,N-Ga-N,2-3,107.7796
GaN,B,0.056,v1,Ga,7,N-Ga-N,2-4,108.9723
GaN,B,0.056,v1,Ga,7,N-Ga-N,3-4,115.1473
GaN,B,0.056,v1,Ga,8,N-Ga-N,1-2,106.9928
GaN,B,0.056,v1,Ga,8,N-Ga-N,1-3,109.0114
GaN,B,0.056,v1,Ga,8,N-Ga-N,1-4,107.2532
GaN,B,0.056,v1,Ga,8,N-Ga-N,2-3,104.7014
GaN,B,0.056,v1,Ga,8,N-Ga-N,2-4,112.7805
GaN,B,0.056,v1,Ga,8,N-Ga-N,3-4,115.7606
GaN,B,0.056,v1,Ga,9,N-Ga-N,1-2,109.0924
GaN,B,0.056,v1,Ga,9,N-Ga-N,1-3,109.0022
GaN,B,0.056,v1,Ga,9,N-Ga-N,1-4,109.3367
GaN,B,0.056,v1,Ga,9,N-Ga-N,2-3,106.0216
GaN,B,0.056,v1,Ga,9,N-Ga-N,2-4,106.3356
GaN,B,0.056,v1,Ga,9,N-Ga-N,3-4,116.7813
GaN,B,0.056,v1,Ga,10,N-Ga-N,1-2,108.2129
GaN,B,0.056,v1,Ga,10,N-Ga-N,1-3,107.9521
GaN,B,0.056,v1,Ga,10,N-Ga-N,1-4,107.9519
GaN,B,0.056,v1,Ga,10,N-Ga-N,2-3,111.2178
GaN,B,0.056,v1,Ga,10,N-Ga-N,2-4,111.2178
GaN,B,0.056,v1,Ga,10,N-Ga-N,3-4,110.1543
GaN,B,0.056,v1,Ga,11,N-Ga-N,1-2,110.1631
GaN,B,0.056,v1,Ga,11,N-Ga-N,1-3,110.1946
GaN,B,0.056,v1,Ga,11,N-Ga-N,1-4,108.8417
GaN,B,0.056,v1,Ga,11,N-Ga-N,2-3,110.1946
GaN,B,0.056,v1,Ga,11,N-Ga-N,2-4,108.8414
GaN,B,0.056,v1,Ga,11,N-Ga-N,3-4,108.5625
GaN,B,0.056,v1,Ga,12,N-Ga-N,1-2,109.389
GaN,B,0.056,v1,Ga,12,N-Ga-N,1-3,107.9824
GaN,B,0.056,v1,Ga,12,N-Ga-N,1-4,108.3496
GaN,B,0.056,v1,Ga,12,N-Ga-N,2-3,106.861
GaN,B,0.056,v1,Ga,12,N-Ga-N,2-4,107.3207
GaN,B,0.056,v1,Ga,12,N-Ga-N,3-4,116.7835
GaN,B,0.056,v1,Ga,13,N-Ga-N,1-2,108.5848
GaN,B,0.056,v1,Ga,13,N-Ga-N,1-3,108.9832
GaN,B,0.056,v1,Ga,13,N-Ga-N,1-4,106.1354
GaN,B,0.056,v1,Ga,13,N-Ga-N,2-3,106.1126
GaN,B,0.056,v1,Ga,13,N-Ga-N,2-4,112.4644
GaN,B,0.056,v1,Ga,13,N-Ga-N,3-4,114.4337
GaN,B,0.056,v1,Ga,14,N-Ga-N,1-2,109.3855
GaN,B,0.056,v1,Ga,14,N-Ga-N,1-3,109.2134
GaN,B,0.056,v1,Ga,14,N-Ga-N,1-4,108.6237
GaN,B,0.056,v1,Ga,14,N-Ga-N,2-3,109.9958
GaN,B,0.056,v1,Ga,14,N-Ga-N,2-4,108.8738
GaN,B,0.056,v1,Ga,14,N-Ga-N,3-4,110.7212
GaN,B,0.056,v1,Ga,15,N-Ga-N,1-2,109.4982
GaN,B,0.056,v1,Ga,15,N-Ga-N,1-3,107.9818
GaN,B,0.056,v1,Ga,15,N-Ga-N,1-4,108.5982
GaN,B,0.056,v1,Ga,15,N-Ga-N,2-3,106.7519
GaN,B,0.056,v1,Ga,15,N-Ga-N,2-4,106.7572
GaN,B,0.056,v1,Ga,15,N-Ga-N,3-4,117.0878
GaN,B,0.056,v1,Ga,16,N-Ga-N,1-2,108.8598
GaN,B,0.056,v1,Ga,16,N-Ga-N,1-3,109.6896
GaN,B,0.056,v1,Ga,16,N-Ga-N,1-4,108.1827
GaN,B,0.056,v1,Ga,16,N-Ga-N,2-3,106.0251
GaN,B,0.056,v1,Ga,16,N-Ga-N,2-4,107.0972
GaN,B,0.056,v1,Ga,16,N-Ga-N,3-4,116.7344
GaN,B,0.056,v1,Ga,17,N-Ga-N,1-2,109.2041
GaN,B,0.056,v1,Ga,17,N-Ga-N,1-3,109.2038
GaN,B,0.056,v1,Ga,17,N-Ga-N,1-4,106.2457
GaN,B,0.056,v1,Ga,17,N-Ga-N,2-3,106.8469
GaN,B,0.056,v1,Ga,17,N-Ga-N,2-4,112.6453
GaN,B,0.056,v1,Ga,17,N-Ga-N,3-4,112.6453
GaN,B,0.056,v1,Ga,18,N-Ga-N,1-2,109.8423
GaN,B,0.056,v1,Ga,18,N-Ga-N,1-3,110.098
GaN,B,0.056,v1,Ga,18,N-Ga-N,1-4,110.0979
GaN,B,0.056,v1,Ga,18,N-Ga-N,2-3,109.0437
GaN,B,0.056,v1,Ga,18,N-Ga-N,2-4,109.0441
GaN,B,0.056,v1,Ga,18,N-Ga-N,3-4,108.6855
GaN,B,0.056,v1,Ga,19,N-Ga-N,1-2,106.9931
GaN,B,0.056,v1,Ga,19,N-Ga-N,1-3,109.0111
GaN,B,0.056,v1,Ga,19,N-Ga-N,1-4,107.2536
GaN,B,0.056,v1,Ga,19,N-Ga-N,2-3,104.7015
GaN,B,0.056,v1,Ga,19,N-Ga-N,2-4,112.7804
GaN,B,0.056,v1,Ga,19,N-Ga-N,3-4,115.7603
GaN,B,0.056,v1,Ga,20,N-Ga-N,1-2,109.0921
GaN,B,0.056,v1,Ga,20,N-Ga-N,1-3,109.0018
GaN,B,0.056,v1,Ga,20,N-Ga-N,1-4,109.3366
GaN,B,0.056,v1,Ga,20,N-Ga-N,2-3,106.0211
GaN,B,0.056,v1,Ga,20,N-Ga-N,2-4,106.336
GaN,B,0.056,v1,Ga,20,N-Ga-N,3-4,116.7821
GaN,B,0.056,v1,Ga,21,N-Ga-N,1-2,109.1462
GaN,B,0.056,v1,Ga,21,N-Ga-N,1-3,109.8976
GaN,B,0.056,v1,Ga,21,N-Ga-N,1-4,110.7514
GaN,B,0.056,v1,Ga,21,N-Ga-N,2-3,111.1235
GaN,B,0.056,v1,Ga,21,N-Ga-N,2-4,108.0029
GaN,B,0.056,v1,Ga,21,N-Ga-N,3-4,107.9017
GaN,B,0.056,v1,Ga,22,N-Ga-N,1-2,109.3616
GaN,B,0.056,v1,Ga,22,N-Ga-N,1-3,109.5384
GaN,B,0.056,v1,Ga,22,N-Ga-N,1-4,108.7622
GaN,B,0.056,v1,Ga,22,N-Ga-N,2-3,110.2453
GaN,B,0.056,v1,Ga,22,N-Ga-N,2-4,108.7173
GaN,B,0.056,v1,Ga,22,N-Ga-N,3-4,110.1876
GaN,B,0.056,v1,Ga,23,N-Ga-N,1-2,110.8348
GaN,B,0.056,v1,Ga,23,N-Ga-N,1-3,106.2951
GaN,B,0.056,v1,Ga,23,N-Ga-N,1-4,109.0823
GaN,B,0.056,v1,Ga,23,N-Ga-N,2-3,106.2954
GaN,B,0.056,v1,Ga,23,N-Ga-N,2-4,109.0821
GaN,B,0.056,v1,Ga,23,N-Ga-N,3-4,115.205
GaN,B,0.056,v1,Ga,24,N-Ga-N,1-2,107.3927
GaN,B,0.056,v1,Ga,24,N-Ga-N,1-3,113.2518
GaN,B,0.056,v1,Ga,24,N-Ga-N,1-4,105.2171
GaN,B,0.056,v1,Ga,24,N-Ga-N,2-3,104.3019
GaN,B,0.056,v1,Ga,24,N-Ga-N,2-4,115.9777
GaN,B,0.056,v1,Ga,24,N-Ga-N,3-4,110.8967
GaN,B,0.056,v1,Ga,25,N-Ga-N,1-2,110.2211
GaN,B,0.056,v1,Ga,25,N-Ga-N,1-3,109.3167
GaN,B,0.056,v1,Ga,25,N-Ga-N,1-4,109.3164
GaN,B,0.056,v1,Ga,25,N-Ga-N,2-3,108.7235
GaN,B,0.056,v1,Ga,25,N-Ga-N,2-4,108.7237
GaN,B,0.056,v1,Ga,25,N-Ga-N,3-4,110.5298
GaN,B,0.056,v1,Ga,26,N-Ga-N,1-2,110.9374
GaN,B,0.056,v1,Ga,26,N-Ga-N,1-3,106.0904
GaN,B,0.056,v1,Ga,26,N-Ga-N,1-4,109.2118
GaN,B,0.056,v1,Ga,26,N-Ga-N,2-3,106.0904
GaN,B,0.056,v1,Ga,26,N-Ga-N,2-4,109.2116
GaN,B,0.056,v1,Ga,26,N-Ga-N,3-4,115.2439
GaN,B,0.056,v1,Ga,27,N-Ga-N,1-2,109.4983
GaN,B,0.056,v1,Ga,27,N-Ga-N,1-3,107.9813
GaN,B,0.056,v1,Ga,27,N-Ga-N,1-4,108.5988
GaN,B,0.056,v1,Ga,27,N-Ga-N,2-3,106.7514
GaN,B,0.056,v1,Ga,27,N-Ga-N,2-4,106.7573
GaN,B,0.056,v1,Ga,27,N-Ga-N,3-4,117.088
GaN,B,0.056,v1,Ga,28,N-Ga-N,1-2,108.8597
GaN,B,0.056,v1,Ga,28,N-Ga-N,1-3,109.6902
GaN,B,0.056,v1,Ga,28,N-Ga-N,1-4,108.1822
GaN,B,0.056,v1,Ga,28,N-Ga-N,2-3,106.0254
GaN,B,0.056,v1,Ga,28,N-Ga-N,2-4,107.097
GaN,B,0.056,v1,Ga,28,N-Ga-N,3-4,116.7344
